"prov_code","prov_name","muni_code","muni_name","c1842","c1857","c1860","c1877","c1887","c1897","c1900","c1910","c1920","c1930","c1940","c1950","c1960","c1970","c1981","c1991","c2001","c2011"
40,"segovia","40529","Pascuales",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"segovia","40530","Perorrubio",175,NA,NA,467,482,497,487,482,406,420,457,465,421,NA,NA,NA,NA,NA
40,"segovia","40531","Pinilla Ambroz",148,NA,NA,204,217,186,181,179,200,198,188,186,192,NA,NA,NA,NA,NA
40,"segovia","40532","Salceda, La",189,NA,NA,283,306,311,295,297,270,260,217,188,164,NA,NA,NA,NA,NA
40,"segovia","40533","Santa Maria de Riaza",123,NA,NA,241,209,258,263,303,276,293,319,268,245,NA,NA,NA,NA,NA
40,"segovia","40534","Serracin",123,NA,NA,174,136,109,111,102,110,69,74,75,67,NA,NA,NA,NA,NA
40,"segovia","40535","Siguero",192,NA,NA,387,387,393,416,409,399,382,368,342,283,NA,NA,NA,NA,NA
40,"segovia","40536","Tabladillo",176,NA,NA,204,194,178,194,196,195,190,215,211,197,NA,NA,NA,NA,NA
40,"segovia","40537","Valdesimonte",164,NA,NA,287,349,363,364,408,391,405,418,393,353,NA,NA,NA,NA,NA
40,"segovia","40538","Valdevarnes",99,NA,NA,284,331,350,366,362,313,306,308,311,269,NA,NA,NA,NA,NA
40,"segovia","40539","Vegafria",142,NA,NA,215,201,224,194,207,206,244,295,310,261,NA,NA,NA,NA,NA
40,"segovia","40540","Villagonzalo de Coca",120,NA,NA,182,192,238,242,220,236,231,252,252,215,NA,NA,NA,NA,NA
40,"segovia","40541","Villaseca",278,NA,NA,280,273,239,240,260,226,245,260,251,255,NA,NA,NA,NA,NA
40,"segovia","40542","Villoslada",253,NA,NA,371,342,318,313,314,354,341,377,373,371,NA,NA,NA,NA,NA
40,"segovia","40901","Ortigosa del Monte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,306,377,560
40,"segovia","40902","Cozuelos de Fuentiduena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,188,154
40,"segovia","40903","Marazoleja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,160,123
40,"segovia","40904","Navas de Riofrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,287,411
40,"segovia","40905","Cuevas de Provanco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,196,151
40,"segovia","40906","San Cristobal de Segovia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1766,2880
41,"sevilla","41001","Aguadulce",888,NA,NA,1631,2093,2210,2249,2478,3142,3579,3770,3204,2730,2255,2015,1918,1987,2141
41,"sevilla","41002","Alanis",1684,NA,NA,2810,3115,2757,3637,3745,3833,4499,5009,4856,4027,2901,2278,2125,2008,1859
41,"sevilla","41003","Albaida del Aljarafe",415,NA,NA,552,527,619,634,806,899,1010,1094,1117,1244,1354,1598,1670,1956,2995
41,"sevilla","41004","Alcala de Guadaira",6702,NA,NA,7876,7991,8528,8287,8760,10559,16276,20355,25049,30856,33593,45577,52257,57426,73317
41,"sevilla","41005","Alcala del Rio",1822,NA,NA,2758,2907,2976,3103,3074,3332,4096,3642,5022,8804,9202,8965,9039,9042,11484
41,"sevilla","41006","Alcolea del Rio",1747,NA,NA,2233,2105,2136,2216,2432,2577,2790,3286,3783,4227,3586,3253,3386,3338,3410
41,"sevilla","41007","Algaba, La",1814,NA,NA,3259,3569,3785,3913,4214,4363,5506,5982,6542,8381,10785,11537,12294,13005,15786
41,"sevilla","41008","Algamitas",NA,NA,NA,778,929,1165,1220,1341,1496,1720,1825,1994,2005,1502,1448,1416,1371,1312
41,"sevilla","41009","Almaden de la Plata",486,NA,NA,1504,1908,2404,2461,2629,3312,4073,3906,3904,4035,2384,1901,1793,1657,1548
41,"sevilla","41010","Almensilla",NA,NA,NA,746,848,904,880,959,1079,1199,1308,1298,1339,1463,1550,1807,3368,5756
41,"sevilla","41011","Arahal",6987,NA,NA,9953,8218,8189,8126,8206,10340,12209,13512,14608,17718,16103,16179,17717,18365,19490
41,"sevilla","41012","Aznalcazar",888,NA,NA,1182,1455,1686,1795,1784,1826,2210,2441,2682,3022,2789,2873,3196,3473,4234
41,"sevilla","41013","Aznalcollar",1139,NA,NA,2394,2909,3242,3670,4904,5212,5210,4971,4830,5032,4624,5179,5571,5809,6118
41,"sevilla","41014","Badolatosa",2107,NA,NA,2871,2784,2920,2991,3229,3471,4088,4336,4333,3683,3118,2907,3029,3176,3204
41,"sevilla","41015","Benacazon",1864,NA,NA,2823,3080,2864,2928,3202,3297,3504,3548,3637,3848,4059,4300,4753,5150,6962
41,"sevilla","41016","Bollullos de la Mitacion",1030,NA,NA,1585,1825,1967,2093,2342,2385,2646,2812,3015,3290,3511,4046,6031,5224,9709
41,"sevilla","41017","Bormujos",494,NA,NA,1086,1217,1268,1369,1552,1763,2210,2363,2692,3091,3848,4646,5277,11958,20200
41,"sevilla","41018","Brenes",1152,NA,NA,1944,2287,2377,2441,2660,3403,4090,4911,6262,7157,7527,8922,10314,10795,12773
41,"sevilla","41019","Burguillos",343,NA,NA,575,581,629,678,798,1002,1150,1410,1625,2272,2619,2800,3180,3690,6413
41,"sevilla","41020","Cabezas de San Juan, Las",2421,NA,NA,4704,5018,4316,4580,4754,5740,6298,7744,8223,8566,10544,12483,15113,15570,16598
41,"sevilla","41021","Camas",662,NA,NA,1011,1165,1758,1666,2099,2560,5058,6759,10406,16329,22285,25574,25501,24966,26433
41,"sevilla","41022","Campana, La",5380,NA,NA,3882,3983,3840,3879,3986,4363,4791,5517,5764,6631,5711,5160,5191,5003,5496
41,"sevilla","41023","Cantillana",4386,NA,NA,5183,5202,5318,5313,5358,5719,5809,6007,8071,9031,8362,8513,8788,8934,10800
41,"sevilla","41024","Carmona",15121,NA,NA,15263,15861,16753,16338,17436,20825,21536,23309,26887,28607,24599,22887,23617,25794,28817
41,"sevilla","41025","Carrion de los Cespedes",1746,NA,NA,2593,3004,2993,2990,3114,3114,3335,3214,3069,2914,2665,2511,2373,2320,2540
41,"sevilla","41026","Casariche",2115,NA,NA,3424,3540,3413,3805,3611,4196,4529,5234,5189,4584,4331,4413,4947,5244,5627
41,"sevilla","41027","Castilblanco de los Arroyos",1345,NA,NA,2074,2656,2690,2966,3235,3511,3754,4290,4432,4831,3640,3502,4045,4547,5080
41,"sevilla","41028","Castilleja de Guzman",105,NA,NA,150,146,175,171,176,185,188,235,253,283,267,208,360,1870,2810
41,"sevilla","41029","Castilleja de la Cuesta",871,NA,NA,1516,1655,1770,1827,1997,2148,3010,3166,3368,4359,5028,11999,15095,16245,17398
41,"sevilla","41030","Castilleja del Campo",184,NA,NA,431,455,491,461,513,586,686,783,770,756,741,619,636,606,642
41,"sevilla","41031","Castillo de las Guardas, El",2287,NA,NA,3598,4467,4260,4558,4740,5562,4469,4390,3509,4045,2544,1835,1765,1618,1566
41,"sevilla","41032","Cazalla de la Sierra",6552,NA,NA,8128,8387,7158,7748,8048,9682,10004,10468,11375,10301,6695,5337,5147,5145,5069
41,"sevilla","41033","Constantina",6983,NA,NA,10386,11503,9743,9687,11004,13451,14543,14686,14561,13215,10710,8123,7315,6840,6400
41,"sevilla","41034","Coria del Rio",3184,NA,NA,4615,4979,4954,6148,6972,7177,10146,11243,12205,15064,19199,19954,21928,24040,29880
41,"sevilla","41035","Coripe",NA,NA,NA,NA,NA,1970,1988,2291,2463,2899,2732,2687,2678,2301,1940,1718,1469,1396
41,"sevilla","41036","Coronil, El",3778,NA,NA,4442,4854,4761,4878,5431,6376,7121,8797,9569,8172,6058,5188,5089,5076,5024
41,"sevilla","41037","Corrales, Los",1671,NA,NA,2265,2472,2507,2587,2722,2961,3609,3851,4119,3969,3914,3703,3980,4124,4080
41,"sevilla","41038","Dos Hermanas",3498,NA,NA,5652,6472,7478,7779,9887,10996,15128,18919,21049,27505,39677,57548,78025,101988,128433
41,"sevilla","41039","Ecija",23722,NA,NA,25254,23637,23210,23128,23217,29031,29375,34895,41621,50491,36106,34703,35786,36896,40630
41,"sevilla","41040","Espartinas",498,NA,NA,926,1056,1042,1134,1168,1261,1430,1540,1421,1624,1762,1900,2819,5798,14098
41,"sevilla","41041","Estepa",7339,NA,NA,8614,9156,8738,8773,8234,8006,9047,9592,9913,9706,9803,9787,10961,11882,12685
41,"sevilla","41042","Fuentes de Andalucia",5915,NA,NA,6907,6981,7017,6863,7018,7307,8420,10132,11640,10267,10167,7886,7171,7389,7299
41,"sevilla","41043","Garrobo, El",205,NA,NA,451,579,572,542,576,710,754,789,785,935,823,706,741,757,773
41,"sevilla","41044","Gelves",699,NA,NA,991,1045,1057,1114,1257,1394,1908,2253,2800,3243,3338,3516,4081,6767,9450
41,"sevilla","41045","Gerena",1010,NA,NA,2029,2404,2759,2792,2968,3318,4601,4510,4738,5233,4574,4835,5175,5610,7155
41,"sevilla","41046","Gilena",1688,NA,NA,2636,2944,3332,3367,3089,3465,3840,4349,4112,3795,3407,3467,3757,3848,3918
41,"sevilla","41047","Gines",792,NA,NA,1069,1013,1096,1123,980,1176,1481,1762,1840,2128,2902,4117,6351,10918,13254
41,"sevilla","41048","Guadalcanal",5446,NA,NA,5669,6159,5935,5702,6557,6811,7568,7520,6893,6470,4431,3364,3144,2931,2883
41,"sevilla","41049","Guillena",846,NA,NA,1740,2027,2767,2589,2860,3334,4330,4617,5043,6359,6797,7070,7710,8428,12079
41,"sevilla","41050","Herrera",1965,NA,NA,5042,5515,6124,6021,5852,6715,7103,7500,7505,6045,5017,5097,5700,6113,6488
41,"sevilla","41051","Huevar del Aljarafe",565,NA,NA,1132,1338,1357,1419,1570,1595,1686,1867,1952,1983,1903,2016,2121,2257,2702
41,"sevilla","41052","Lantejuela, La",762,NA,NA,857,967,1032,1075,1349,1835,2075,2531,2738,2776,2693,2938,3254,3585,3921
41,"sevilla","41053","Lebrija",6270,NA,NA,12404,11879,10717,11127,11459,12068,13357,14869,16386,21026,22212,25367,28738,24121,27241
41,"sevilla","41054","Lora de Estepa",582,NA,NA,705,831,815,950,872,958,1039,1257,1172,1001,814,673,719,783,872
41,"sevilla","41055","Lora del Rio",4633,NA,NA,6776,7569,7417,6763,6961,8115,11373,11785,16275,21023,18901,18070,18551,18281,19339
41,"sevilla","41056","Luisiana, La",2941,NA,NA,1658,2202,2307,2369,2800,3919,4164,5297,5925,7105,6457,6095,4182,4361,4648
41,"sevilla","41057","Madrono, El",NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,931,832,863,618,482,410,379,322
41,"sevilla","41058","Mairena del Alcor",3623,NA,NA,4764,4994,4948,5249,6241,7353,8511,8446,9073,8778,10444,12647,14832,16821,21895
41,"sevilla","41059","Mairena del Aljarafe",640,NA,NA,954,1043,997,1094,1356,1408,1625,1717,1896,2138,3753,12672,24556,35833,42570
41,"sevilla","41060","Marchena",11620,NA,NA,13734,14154,11781,12255,13263,15208,17523,19968,20534,20930,21180,16159,17221,17850,19942
41,"sevilla","41061","Marinaleda",796,NA,NA,1384,1702,1785,1753,1864,2318,2563,3070,3387,2879,2439,2317,2518,2650,2783
41,"sevilla","41062","Martin de la Jara",1030,NA,NA,1230,1311,1409,1546,1527,1668,1917,2214,2184,2168,2319,2449,2699,2746,2802
41,"sevilla","41063","Molares, Los",452,NA,NA,NA,NA,NA,NA,NA,1136,1948,2280,2974,3157,2913,2529,2541,2688,3448
41,"sevilla","41064","Montellano",3242,NA,NA,6316,6806,6710,6874,8332,8973,9046,11098,11022,9480,7410,6712,7015,6679,7153
41,"sevilla","41065","Moron de la Frontera",10193,NA,NA,14948,16005,14580,14459,16591,18687,22526,27046,30168,35754,30029,27986,27207,27710,28389
41,"sevilla","41066","Navas de la Concepcion, Las",NA,NA,NA,1814,2594,3135,3214,3733,3767,4344,4749,4078,3575,2811,2171,1947,1874,1713
41,"sevilla","41067","Olivares",2074,NA,NA,2949,3126,3460,3605,3733,3861,4214,4671,4895,5211,5647,5987,6647,8105,9538
41,"sevilla","41068","Osuna",15508,NA,NA,16894,18126,17739,17826,15292,15629,18399,23380,23350,20957,21466,16047,16791,16848,17958
41,"sevilla","41069","Palacios y Villafranca, Los",3787,NA,NA,4747,5270,5174,5414,6447,7163,8096,10151,11163,12924,18495,24349,29522,33045,37720
41,"sevilla","41070","Palomares del Rio",566,NA,NA,391,406,441,433,528,608,703,815,869,1002,1054,1207,2494,3742,7666
41,"sevilla","41071","Paradas",4285,NA,NA,5937,5972,6612,6511,7512,7690,8272,8883,10087,10078,10331,7003,7127,7040,7060
41,"sevilla","41072","Pedrera",1424,NA,NA,1943,2193,2319,2368,2278,2812,3172,3667,4194,4054,4106,4311,4691,4960,5378
41,"sevilla","41073","Pedroso, El",1525,NA,NA,3034,3514,3820,3785,4056,4286,4773,4964,4821,4514,3113,2484,2395,2351,2193
41,"sevilla","41074","Penaflor",1785,NA,NA,2402,2846,2941,3030,3374,3469,3451,3469,4081,4255,4420,4032,4049,3728,3788
41,"sevilla","41075","Pilas",2375,NA,NA,3614,3990,4067,4309,4825,5550,5797,6191,7100,8676,9242,9807,10515,11186,13720
41,"sevilla","41076","Pruna",NA,NA,NA,3330,3772,4152,4001,4101,4557,4827,5305,5437,5480,4675,3829,3597,3055,2797
41,"sevilla","41077","Puebla de Cazalla, La",2643,NA,NA,5058,5700,6358,6312,6996,7474,9047,10950,11543,11590,10833,11005,10575,10518,11497
41,"sevilla","41078","Puebla de los Infantes, La",1190,NA,NA,2745,3096,3446,3466,3816,4198,5230,5275,5522,5401,4216,4012,3652,3293,3169
41,"sevilla","41079","Puebla del Rio, La",1303,NA,NA,1854,2190,2357,2462,2571,2651,3475,5118,8274,12739,13169,13742,16377,10499,12242
41,"sevilla","41080","Real de la Jara, El",230,NA,NA,1088,1747,1400,1497,2434,3060,3350,3332,3103,3129,2252,1886,1748,1622,1614
41,"sevilla","41081","Rinconada, La",389,NA,NA,840,960,798,845,1522,1536,2100,5965,10395,13765,15022,18274,21320,29282,37436
41,"sevilla","41082","Roda de Andalucia, La",934,NA,NA,1644,2016,2229,2290,2572,3124,4203,5202,5356,5377,4403,3840,4033,4212,4386
41,"sevilla","41083","Ronquillo, El",561,NA,NA,1317,1585,1688,1716,1643,2026,2018,2113,2107,2293,1684,1476,1369,1351,1425
41,"sevilla","41084","Rubio, El",917,NA,NA,1776,2220,2283,2602,3028,4067,5191,6533,6096,5065,4047,3691,3651,3623,3547
41,"sevilla","41085","Salteras",632,NA,NA,1229,1416,1529,1549,1632,1834,1748,2020,2286,2244,2228,2278,2554,3344,5380
41,"sevilla","41086","San Juan de Aznalfarache",NA,NA,NA,NA,NA,832,833,1480,2213,3524,4684,7732,10669,20201,22465,21790,19340,21484
41,"sevilla","41087","Sanlucar la Mayor",2245,NA,NA,3776,4336,4225,4367,4310,4515,4992,5458,5954,6149,6610,7758,9434,10858,13207
41,"sevilla","41088","San Nicolas del Puerto",255,NA,NA,544,590,2087,2186,2914,2537,2547,1557,1500,1808,1251,770,728,679,631
41,"sevilla","41089","Santiponce",640,NA,NA,1359,1589,1665,1662,1930,2115,2629,2799,3552,3442,4419,5822,6304,7099,8398
41,"sevilla","41090","Saucejo, El",2526,NA,NA,3828,4559,4914,5125,5517,6006,6264,6915,7687,6075,5023,3968,4047,4250,4447
41,"sevilla","41091","Sevilla",100498,NA,NA,133247,143840,145728,147271,153258,205723,217788,302300,374138,441869,545692,645817,683028,684633,698042
41,"sevilla","41092","Tocina",1064,NA,NA,1455,1549,1852,1774,2582,2929,4538,5215,6343,8679,9004,7312,8472,8828,9582
41,"sevilla","41093","Tomares",NA,NA,NA,NA,NA,653,690,886,1070,1828,2233,2393,2883,3810,5785,13218,18315,23938
41,"sevilla","41094","Umbrete",1529,NA,NA,2070,2240,2233,2336,2429,2492,2530,2950,2708,3027,3261,3720,3014,5038,8377
41,"sevilla","41095","Utrera",12864,NA,NA,14051,14684,13733,14318,15412,20800,23015,30065,35069,40924,36364,38097,43220,45175,51722
41,"sevilla","41096","Valencina de la Concepcion",767,NA,NA,1548,1684,1603,1735,1782,2009,2017,2046,2092,2241,2500,3212,4410,6950,8052
41,"sevilla","41097","Villamanrique de la Condesa",2099,NA,NA,3071,3151,3107,3161,3439,3445,3231,3325,3362,3425,3313,3253,3495,3607,4246
41,"sevilla","41098","Villanueva del Ariscal",1378,NA,NA,2324,2453,2380,2562,2700,2541,2572,2807,2949,2870,3226,3452,4052,4956,6153
41,"sevilla","41099","Villanueva del Rio y Minas",323,NA,NA,661,1136,1977,2043,4483,6600,9023,11954,14702,14681,10159,5953,6014,5218,5170
41,"sevilla","41100","Villanueva de San Juan",1320,NA,NA,2243,2560,2474,2455,2648,2879,2870,2824,2685,2608,2094,1856,1682,1455,1328
41,"sevilla","41101","Villaverde del Rio",566,NA,NA,1297,1469,1596,1679,1699,2025,2295,2492,3525,4527,5529,5847,6450,6377,7561
41,"sevilla","41102","Viso del Alcor, El",3552,NA,NA,6358,6473,6259,6882,7198,8408,8872,9325,9659,9989,11293,12762,15083,16333,18952
41,"sevilla","41500","Tomares y San Juan",699,NA,NA,1043,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"sevilla","415000","Pruna y Algamitas",3276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"sevilla","41901","Canada Rosal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2842,3023,3270
41,"sevilla","41902","Isla Mayor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5856,5919
41,"sevilla","41903","Cuervo de Sevilla, El",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7657,8694
42,"soria","42001","Abejar",584,NA,NA,764,726,682,692,652,698,676,826,878,805,603,393,381,347,362
42,"soria","42002","Abion",186,NA,NA,238,207,199,191,217,221,231,174,165,131,107,NA,NA,NA,NA
42,"soria","42003","Adradas",170,NA,NA,339,379,377,364,386,439,423,435,366,274,243,160,130,102,72
42,"soria","42004","Agreda",4100,NA,NA,3006,2889,2858,3082,3081,3298,3352,3414,3597,3645,3607,3692,3687,3351,3171
42,"soria","42005","Aguaviva de la Vega",270,NA,NA,386,339,355,368,380,396,391,428,387,325,185,NA,NA,NA,NA
42,"soria","42006","Alconaba",162,NA,NA,395,366,388,387,380,403,438,468,463,434,254,182,169,166,194
42,"soria","42007","Alcubilla de Avellaneda",198,NA,NA,696,706,730,768,782,751,666,621,601,518,474,327,268,213,156
42,"soria","42008","Alcubilla de las Penas",230,NA,NA,418,419,390,402,421,368,339,343,314,234,137,143,115,99,70
42,"soria","42009","Aldealafuente",132,NA,NA,356,402,342,326,291,313,302,371,349,295,236,188,170,142,103
42,"soria","42010","Aldealices",117,NA,NA,112,114,118,122,118,139,135,127,113,101,62,41,38,27,25
42,"soria","42011","Aldealpozo",144,NA,NA,205,217,234,228,256,268,289,203,197,189,70,37,31,31,27
42,"soria","42012","Aldealsenor",248,NA,NA,255,280,262,297,260,224,231,234,243,199,133,76,57,47,44
42,"soria","42013","Aldehuela de Perianez",120,NA,NA,231,210,209,207,185,188,209,200,180,157,93,65,45,40,49
42,"soria","42014","Aldehuelas, Las",210,NA,NA,545,513,501,479,546,550,578,551,541,501,305,204,157,108,86
42,"soria","42015","Alentisque",250,NA,NA,442,367,339,315,344,384,344,379,342,268,141,92,57,40,35
42,"soria","42016","Aliud",218,NA,NA,324,288,272,279,290,290,276,285,256,226,160,77,59,33,26
42,"soria","42017","Almajano",324,NA,NA,335,350,376,370,413,373,349,356,345,346,285,210,197,191,215
42,"soria","42018","Almaluez",462,NA,NA,531,478,428,472,502,603,605,580,466,400,343,526,384,264,184
42,"soria","42019","Almarza",386,NA,NA,565,467,509,537,598,573,621,663,546,505,1004,647,658,611,643
42,"soria","42020","Almazan",2400,NA,NA,2775,2707,2804,2848,2871,2947,3431,3688,3819,4009,4845,5727,5960,5546,5882
42,"soria","42021","Almazul",512,NA,NA,555,488,451,463,531,513,533,546,554,444,464,314,217,148,99
42,"soria","42022","Almenar de Soria",450,NA,NA,636,589,553,572,589,636,753,720,682,560,830,596,473,352,271
42,"soria","42023","Alpanseque",286,NA,NA,342,411,372,380,417,372,398,409,364,296,158,193,135,98,82
42,"soria","42024","Arancon",188,NA,NA,271,266,250,244,248,212,222,258,275,262,97,125,124,116,97
42,"soria","42025","Arcos de Jalon",438,NA,NA,1113,1139,1204,1288,1070,1173,2073,2506,3066,3032,4426,2610,2200,1799,1852
42,"soria","42026","Arenillas",310,NA,NA,466,481,446,444,433,442,439,409,342,303,111,59,51,46,30
42,"soria","42027","Arevalo de la Sierra",270,NA,NA,274,265,254,252,236,261,229,235,245,206,264,189,134,89,88
42,"soria","42028","Ausejo de la Sierra",92,NA,NA,NA,NA,NA,422,NA,347,311,347,342,264,104,71,64,64,67
42,"soria","42029","Baraona",650,NA,NA,735,744,635,653,701,680,616,577,529,516,427,373,297,225,179
42,"soria","42030","Barca",386,NA,NA,546,544,550,585,559,575,584,611,572,421,276,235,176,127,118
42,"soria","42031","Barcones",524,NA,NA,579,491,561,574,587,581,614,650,647,578,259,80,62,43,32
42,"soria","42032","Bayubas de Abajo",263,NA,NA,706,767,778,793,801,719,528,617,665,639,510,395,323,267,198
42,"soria","42033","Bayubas de Arriba",92,NA,NA,NA,NA,NA,NA,NA,NA,187,199,173,168,218,116,97,72,54
42,"soria","42034","Beraton",380,NA,NA,465,472,479,484,494,524,537,375,414,313,79,45,42,32,40
42,"soria","42035","Berlanga de Duero",804,NA,NA,2176,2215,2179,2162,2163,2035,2078,2288,2451,2069,2321,1608,1350,1100,999
42,"soria","42036","Blacos",174,NA,NA,270,229,231,221,221,212,221,217,198,174,124,96,76,59,53
42,"soria","42037","Bliecos",165,NA,NA,199,179,195,205,204,208,209,224,191,156,100,85,71,43,43
42,"soria","42038","Borjabad",99,NA,NA,211,230,205,221,215,222,202,223,257,229,148,96,74,60,40
42,"soria","42039","Borobia",812,NA,NA,913,911,926,937,991,920,969,956,961,1010,715,570,442,364,283
42,"soria","42040","Bretun",140,NA,NA,377,395,368,384,369,393,356,330,298,272,102,NA,NA,NA,NA
42,"soria","42041","Buberos",288,NA,NA,333,286,234,241,204,221,253,292,219,198,107,78,58,47,36
42,"soria","42042","Buitrago",207,NA,NA,166,157,142,137,149,120,118,107,93,92,82,56,59,57,57
42,"soria","42043","Burgo de Osma-Ciudad de Osma",1790,NA,NA,3002,3434,3415,3378,3564,3426,3404,3561,3443,3112,5954,5046,5009,4877,5193
42,"soria","42044","Cabrejas del Campo",120,NA,NA,320,305,282,287,289,263,278,337,317,321,172,110,97,82,65
42,"soria","42045","Cabrejas del Pinar",432,NA,NA,730,715,760,742,734,619,764,835,863,940,793,563,508,462,411
42,"soria","42046","Calatanazor",232,NA,NA,626,571,506,508,502,484,472,413,306,270,134,84,71,61,65
42,"soria","42047","Calderuela",134,NA,NA,328,280,277,283,295,234,213,216,221,179,88,NA,NA,NA,NA
42,"soria","42048","Caltojar",420,NA,NA,719,792,718,708,720,758,805,869,836,724,401,266,171,118,80
42,"soria","42049","Candilichera",126,NA,NA,547,514,506,534,580,608,569,681,641,633,510,299,259,213,137
42,"soria","42050","Canamaque",374,NA,NA,438,422,424,421,439,418,415,437,419,320,172,99,68,45,32
42,"soria","42051","Carabantes",450,NA,NA,497,438,401,416,418,345,308,326,312,230,125,73,42,37,23
42,"soria","42052","Caracena",146,NA,NA,237,202,156,167,185,195,180,161,168,146,44,15,11,27,18
42,"soria","42053","Carrascosa de Abajo",134,NA,NA,325,347,358,344,340,353,347,380,339,261,143,67,50,32,28
42,"soria","42054","Carrascosa de la Sierra",284,NA,NA,249,258,237,238,272,244,222,227,220,169,73,35,19,13,20
42,"soria","42055","Casarejos",308,NA,NA,373,414,323,308,325,431,372,395,368,530,447,325,300,265,203
42,"soria","42056","Castilfrio de la Sierra",348,NA,NA,344,325,244,237,265,259,233,205,199,158,98,55,36,26,31
42,"soria","42057","Castiruiz",580,NA,NA,778,784,687,690,800,879,902,903,864,776,624,502,390,304,213
42,"soria","42058","Castillejo de Robledo",134,NA,NA,497,582,708,757,907,1020,1036,1020,1007,951,594,306,249,178,133
42,"soria","42059","Centenera de Andaluz",228,NA,NA,415,365,333,317,331,295,271,258,211,174,85,52,40,26,25
42,"soria","42060","Cerbon",154,NA,NA,309,330,313,323,298,285,304,323,301,287,208,129,67,46,39
42,"soria","42061","Cidones",204,NA,NA,455,465,433,399,417,457,393,355,290,259,166,394,362,310,344
42,"soria","42062","Cigudosa",192,NA,NA,326,316,333,347,380,412,430,509,450,365,236,130,102,61,35
42,"soria","42063","Cihuela",412,NA,NA,584,605,586,552,642,721,694,731,726,530,270,160,115,90,70
42,"soria","42064","Ciria",592,NA,NA,592,537,522,552,567,590,703,608,529,437,194,119,101,109,99
42,"soria","42065","Cirujales del Rio",289,NA,NA,211,199,175,184,180,186,162,156,170,143,87,48,45,39,28
42,"soria","42066","Cobertelada",112,NA,NA,493,508,498,479,478,485,522,546,539,435,289,NA,NA,NA,NA
42,"soria","42067","Cortos",242,NA,NA,167,186,183,180,174,130,140,114,101,83,30,NA,NA,NA,NA
42,"soria","42068","Coscurita",112,NA,NA,616,596,682,681,665,621,684,766,778,656,388,226,180,135,103
42,"soria","42069","Covaleda",574,NA,NA,955,1034,933,868,943,1120,1270,1510,1935,2329,2309,2219,2090,2002,1853
42,"soria","42070","Cubilla",106,NA,NA,NA,NA,NA,NA,NA,NA,268,287,271,243,172,134,102,61,44
42,"soria","42071","Cubo de la Solana",312,NA,NA,765,716,691,729,713,616,641,655,667,576,598,440,352,244,185
42,"soria","42072","Cuesta, La",134,NA,NA,255,256,230,223,238,250,216,201,164,148,73,NA,NA,NA,NA
42,"soria","42073","Cueva de Agreda",290,NA,NA,391,432,428,432,495,456,409,386,401,387,320,179,142,89,86
42,"soria","42074","Chercoles",306,NA,NA,354,333,333,338,380,408,414,369,351,231,145,NA,NA,NA,NA
42,"soria","42075","Devanos",204,NA,NA,376,363,388,419,362,436,485,453,444,409,306,222,181,120,97
42,"soria","42076","Deza",1324,NA,NA,1582,1658,1588,1586,1689,1724,1706,1622,1540,1202,901,628,437,374,261
42,"soria","42077","Diustes",172,NA,NA,383,385,351,369,384,355,274,271,240,192,54,NA,NA,NA,NA
42,"soria","42078","Duruelo de la Sierra",287,NA,NA,571,611,577,594,631,748,821,950,1230,1477,1567,1487,1503,1424,1288
42,"soria","42079","Escobosa de Almazan",112,NA,NA,210,202,180,172,170,163,167,169,161,144,88,68,52,39,29
42,"soria","42080","Espeja de San Marcelino",642,NA,NA,1245,1329,1240,1273,1322,1367,1250,1222,1330,1173,604,369,296,248,187
42,"soria","42081","Espejon",164,NA,NA,346,373,386,409,467,414,473,524,455,371,330,282,241,235,195
42,"soria","42082","Estepa de San Juan",106,NA,NA,130,125,119,116,139,124,107,118,117,93,63,24,20,16,10
42,"soria","42083","Frechilla de Almazan",112,NA,NA,264,265,219,217,254,241,222,234,218,188,108,80,56,45,27
42,"soria","42084","Fresno de Caracena",210,NA,NA,362,340,334,357,425,414,352,388,358,288,108,74,61,48,30
42,"soria","42085","Fuentearmegil",546,NA,NA,934,1008,1020,1024,1016,1016,1034,1110,1240,1200,899,564,433,307,222
42,"soria","42086","Fuentecambron",132,NA,NA,452,455,422,389,409,363,349,359,326,327,210,108,88,72,43
